Hugo_Symbol	dN	dS	dN/dS
IFIH1	4	2	1.9999990000005
CYP1A1	4	2	1.9999990000005
SERPINA3	4	2	1.9999990000005
LDB2	4	2	1.9999990000005
PMEL	4	2	1.9999990000005
CLUAP1	4	2	1.9999990000005
UFD1L	4	2	1.9999990000005
VTI1B	4	2	1.9999990000005
EXOC6	4	2	1.9999990000005
IGKV1-6	4	2	1.9999990000005
CDK5	4	2	1.9999990000005
ZNF267	4	2	1.9999990000005
UGGT1	4	2	1.9999990000005
CYSLTR1	4	2	1.9999990000005
CD40LG	4	2	1.9999990000005
RASAL3	4	2	1.9999990000005
SERPINH1	4	2	1.9999990000005
SESN3	4	2	1.9999990000005
PIP4K2B	4	2	1.9999990000005
PLOD1	4	2	1.9999990000005
SAMD4A	4	2	1.9999990000005
BPIFA2	4	2	1.9999990000005
LRRC2	4	2	1.9999990000005
ZNF223	4	2	1.9999990000005
GYG1	4	2	1.9999990000005
CLCF1	4	2	1.9999990000005
ACADL	4	2	1.9999990000005
POLR2C	4	2	1.9999990000005
INHBC	4	2	1.9999990000005
RBM23	4	2	1.9999990000005
EIF2AK1	4	2	1.9999990000005
C1orf127	4	2	1.9999990000005
SCRN2	4	2	1.9999990000005
ST8SIA2	4	2	1.9999990000005
SKIL	4	2	1.9999990000005
CCR7	4	2	1.9999990000005
PBX3	4	2	1.9999990000005
TWF2	4	2	1.9999990000005
ST3GAL6	4	2	1.9999990000005
DAPK2	4	2	1.9999990000005
DNAJA3	4	2	1.9999990000005
ATP2C2	4	2	1.9999990000005
CLEC1A	4	2	1.9999990000005
LMOD3	4	2	1.9999990000005
SLC25A23	4	2	1.9999990000005
ECM2	4	2	1.9999990000005
APPL2	4	2	1.9999990000005
SSTR2	4	2	1.9999990000005
TXNRD2	4	2	1.9999990000005
TYMP	4	2	1.9999990000005
RPLP0	4	2	1.9999990000005
KRT37	4	2	1.9999990000005
ASIC1	4	2	1.9999990000005
KRT20	4	2	1.9999990000005
HSD17B1	4	2	1.9999990000005
PARM1	4	2	1.9999990000005
GPR68	4	2	1.9999990000005
SCARB1	4	2	1.9999990000005
APOE	4	2	1.9999990000005
PAH	4	2	1.9999990000005
KIAA1456	4	2	1.9999990000005
LIMS2	4	2	1.9999990000005
PALM2	4	2	1.9999990000005
SCCPDH	4	2	1.9999990000005
PUS7	4	2	1.9999990000005
CXorf23	4	2	1.9999990000005
STC2	4	2	1.9999990000005
SLAMF8	4	2	1.9999990000005
CXorf36	4	2	1.9999990000005
FAM188A	4	2	1.9999990000005
ZNF433	4	2	1.9999990000005
PAPSS2	4	2	1.9999990000005
SCEL	4	2	1.9999990000005
SLAMF6	4	2	1.9999990000005
GRAMD2	4	2	1.9999990000005
CHST10	4	2	1.9999990000005
CHRDL2	4	2	1.9999990000005
HSD17B12	4	2	1.9999990000005
VPS33B	4	2	1.9999990000005
CLEC4A	4	2	1.9999990000005
PCCB	4	2	1.9999990000005
CCT6B	4	2	1.9999990000005
SPOPL	4	2	1.9999990000005
CCZ1	4	2	1.9999990000005
KLK9	4	2	1.9999990000005
RAD18	4	2	1.9999990000005
YIF1A	4	2	1.9999990000005
HOXD9	4	2	1.9999990000005
GSK3B	4	2	1.9999990000005
MARCH4	4	2	1.9999990000005
BTBD3	4	2	1.9999990000005
SEC24D	4	2	1.9999990000005
UAP1L1	4	2	1.9999990000005
SPOP	4	2	1.9999990000005
SPHK2	4	2	1.9999990000005
MAPK9	4	2	1.9999990000005
ZNF367	4	2	1.9999990000005
EMX1	4	2	1.9999990000005
CDK5RAP1	4	2	1.9999990000005
GULP1	4	2	1.9999990000005
MAP7	4	2	1.9999990000005
BEGAIN	4	2	1.9999990000005
ENTPD1	4	2	1.9999990000005
CHST9	4	2	1.9999990000005
CLDN19	4	2	1.9999990000005
BCAP29	4	2	1.9999990000005
PPM1H	4	2	1.9999990000005
SRF	4	2	1.9999990000005
U2AF2	4	2	1.9999990000005
ECI2	4	2	1.9999990000005
PPP1R1C	2	1	1.9999980000020001
RLN2	2	1	1.9999980000020001
USP45	2	1	1.9999980000020001
USP50	2	1	1.9999980000020001
TM4SF4	2	1	1.9999980000020001
YIF1B	2	1	1.9999980000020001
VAX2	2	1	1.9999980000020001
PPIP5K1	2	1	1.9999980000020001
NRN1	2	1	1.9999980000020001
PRDX2	2	1	1.9999980000020001
RAB11FIP3	2	1	1.9999980000020001
UTP6	2	1	1.9999980000020001
TRIM47	2	1	1.9999980000020001
S100A14	2	1	1.9999980000020001
SAA2	2	1	1.9999980000020001
PRAMEF19	2	1	1.9999980000020001
ASGR2	2	1	1.9999980000020001
TMEM107	2	1	1.9999980000020001
RAD51L3-RFFL	2	1	1.9999980000020001
SIRPB1	2	1	1.9999980000020001
PPP1R15B	2	1	1.9999980000020001
NR2C1	2	1	1.9999980000020001
VASH2	2	1	1.9999980000020001
TMEM108	2	1	1.9999980000020001
RABGGTB	2	1	1.9999980000020001
RAB1B	2	1	1.9999980000020001
RAB25	2	1	1.9999980000020001
TMEM150A	2	1	1.9999980000020001
TMEM150C	2	1	1.9999980000020001
NRGN	2	1	1.9999980000020001
BAG5	2	1	1.9999980000020001
BTBD6	2	1	1.9999980000020001
RLN1	2	1	1.9999980000020001
WDR89	2	1	1.9999980000020001
PPM1D	2	1	1.9999980000020001
TM7SF3	2	1	1.9999980000020001
PPM1M	2	1	1.9999980000020001
ZMPSTE24	2	1	1.9999980000020001
RIPPLY3	2	1	1.9999980000020001
CALCA	2	1	1.9999980000020001
SAAL1	2	1	1.9999980000020001
TMEM144	2	1	1.9999980000020001
WDR83	2	1	1.9999980000020001
SIRT4	2	1	1.9999980000020001
WDR82	2	1	1.9999980000020001
ZNF773	2	1	1.9999980000020001
VASP	2	1	1.9999980000020001
VSNL1	2	1	1.9999980000020001
ZNF776	2	1	1.9999980000020001
TMEM120B	2	1	1.9999980000020001
RAB8A	2	1	1.9999980000020001
PPP1R3C	2	1	1.9999980000020001
S100A5	2	1	1.9999980000020001
RAB33B	2	1	1.9999980000020001
S100A9	2	1	1.9999980000020001
TRBV7-1	2	1	1.9999980000020001
TMEM187	2	1	1.9999980000020001
PSTK	2	1	1.9999980000020001
TOB2	2	1	1.9999980000020001
RHOB	2	1	1.9999980000020001
CAPNS2	2	1	1.9999980000020001
SDR16C5	2	1	1.9999980000020001
SEC13	2	1	1.9999980000020001
RHNO1	2	1	1.9999980000020001
TRAV41	2	1	1.9999980000020001
SEC16B	2	1	1.9999980000020001
RHEBL1	2	1	1.9999980000020001
ZADH2	2	1	1.9999980000020001
PTGDR2	2	1	1.9999980000020001
ALS2CR12	2	1	1.9999980000020001
NHEJ1	2	1	1.9999980000020001
TRAV5	2	1	1.9999980000020001
PSMG2	2	1	1.9999980000020001
PSMG1	2	1	1.9999980000020001
TRAV8-1	2	1	1.9999980000020001
NFKB1	2	1	1.9999980000020001
TNP2	2	1	1.9999980000020001
TNNT2	2	1	1.9999980000020001
PSMB9	2	1	1.9999980000020001
ADORA2A	2	1	1.9999980000020001
PSMA8	2	1	1.9999980000020001
VNN2	2	1	1.9999980000020001
TOMM34	2	1	1.9999980000020001
SDAD1	2	1	1.9999980000020001
ZBTB44	2	1	1.9999980000020001
PTPN1	2	1	1.9999980000020001
PYCARD	2	1	1.9999980000020001
NDUFB11	2	1	1.9999980000020001
RHOXF1	2	1	1.9999980000020001
TPRG1L	2	1	1.9999980000020001
SCARB2	2	1	1.9999980000020001
PXDC1	2	1	1.9999980000020001
ADAM11	2	1	1.9999980000020001
A3GALT2	2	1	1.9999980000020001
PTX3	2	1	1.9999980000020001
TPD52	2	1	1.9999980000020001
A4GNT	2	1	1.9999980000020001
SCG3	2	1	1.9999980000020001
SCGB1D4	2	1	1.9999980000020001
SCN3B	2	1	1.9999980000020001
VPS29	2	1	1.9999980000020001
SCNN1A	2	1	1.9999980000020001
ALG1L	2	1	1.9999980000020001
SCO2	2	1	1.9999980000020001
SCP2D1	2	1	1.9999980000020001
TRAV13-2	2	1	1.9999980000020001
BIN3	2	1	1.9999980000020001
TOMM40L	2	1	1.9999980000020001
TRAV26-1	2	1	1.9999980000020001
NGB	2	1	1.9999980000020001
NHLH2	2	1	1.9999980000020001
TMEM231	2	1	1.9999980000020001
TMEM51	2	1	1.9999980000020001
TRDV2	2	1	1.9999980000020001
TMOD3	2	1	1.9999980000020001
PRPF38B	2	1	1.9999980000020001
TMOD2	2	1	1.9999980000020001
TMOD1	2	1	1.9999980000020001
TREML2	2	1	1.9999980000020001
TMEM79	2	1	1.9999980000020001
RIMS3	2	1	1.9999980000020001
TMEM60	2	1	1.9999980000020001
PROCA1	2	1	1.9999980000020001
SETD9	2	1	1.9999980000020001
SETMAR	2	1	1.9999980000020001
BEX1	2	1	1.9999980000020001
TMEM5	2	1	1.9999980000020001
TMEM45B	2	1	1.9999980000020001
PRMT5	2	1	1.9999980000020001
B4GALT6	2	1	1.9999980000020001
VHL	2	1	1.9999980000020001
ADSL	2	1	1.9999980000020001
ADSS	2	1	1.9999980000020001
BPIFB1	2	1	1.9999980000020001
TMEM260	2	1	1.9999980000020001
RGS21	2	1	1.9999980000020001
NOSTRIN	2	1	1.9999980000020001
TRDV1	2	1	1.9999980000020001
TMPRSS12	2	1	1.9999980000020001
ATG16L1	2	1	1.9999980000020001
ASCC1	2	1	1.9999980000020001
ZCCHC24	2	1	1.9999980000020001
BEST4	2	1	1.9999980000020001
TRAV8-4	2	1	1.9999980000020001
VKORC1	2	1	1.9999980000020001
PRSS8	2	1	1.9999980000020001
NIPSNAP1	2	1	1.9999980000020001
PRSS45	2	1	1.9999980000020001
CANT1	2	1	1.9999980000020001
NKG7	2	1	1.9999980000020001
ZDHHC12	2	1	1.9999980000020001
AMH	2	1	1.9999980000020001
PRRT2	2	1	1.9999980000020001
PRRG3	2	1	1.9999980000020001
TNFRSF10A	2	1	1.9999980000020001
TRAV9-2	2	1	1.9999980000020001
ZNF852	2	1	1.9999980000020001
TRBV20-1	2	1	1.9999980000020001
BMX	2	1	1.9999980000020001
PRR22	2	1	1.9999980000020001
BNIP2	2	1	1.9999980000020001
TRBV29-1	2	1	1.9999980000020001
PRPS1L1	2	1	1.9999980000020001
ZNF830	2	1	1.9999980000020001
RMDN1	2	1	1.9999980000020001
TFAM	2	1	1.9999980000020001
SLC16A13	2	1	1.9999980000020001
C19orf40	2	1	1.9999980000020001
C17orf82	2	1	1.9999980000020001
PGAM4	2	1	1.9999980000020001
ZNF586	2	1	1.9999980000020001
C6orf10	2	1	1.9999980000020001
C18orf25	2	1	1.9999980000020001
TAS2R30	2	1	1.9999980000020001
C5orf49	2	1	1.9999980000020001
SP7	2	1	1.9999980000020001
C19orf18	2	1	1.9999980000020001
UBE2R2	2	1	1.9999980000020001
TAS2R19	2	1	1.9999980000020001
TAS2R13	2	1	1.9999980000020001
PEF1	2	1	1.9999980000020001
C1QL2	2	1	1.9999980000020001
RDH5	2	1	1.9999980000020001
SPATA21	2	1	1.9999980000020001
ZNF581	2	1	1.9999980000020001
AP1S2	2	1	1.9999980000020001
TARSL2	2	1	1.9999980000020001
RNGTT	2	1	1.9999980000020001
ACADVL	2	1	1.9999980000020001
C1GALT1	2	1	1.9999980000020001
TAP1	2	1	1.9999980000020001
SPDYA	2	1	1.9999980000020001
UBE2F	2	1	1.9999980000020001
UBAP1	2	1	1.9999980000020001
RPS9	2	1	1.9999980000020001
PGPEP1	2	1	1.9999980000020001
ARHGDIG	2	1	1.9999980000020001
REG1A	2	1	1.9999980000020001
C7orf66	2	1	1.9999980000020001
PIGB	2	1	1.9999980000020001
SNRPD3	2	1	1.9999980000020001
C7orf50	2	1	1.9999980000020001
SNTA1	2	1	1.9999980000020001
ABCD3	2	1	1.9999980000020001
TBL1Y	2	1	1.9999980000020001
ZNF280B	2	1	1.9999980000020001
OR2T27	2	1	1.9999980000020001
RRM2	2	1	1.9999980000020001
PHYHD1	2	1	1.9999980000020001
UBXN4	2	1	1.9999980000020001
C16orf70	2	1	1.9999980000020001
C6orf89	2	1	1.9999980000020001
SNX7	2	1	1.9999980000020001
SOCS4	2	1	1.9999980000020001
UBQLN1	2	1	1.9999980000020001
OR3A3	2	1	1.9999980000020001
C17orf64	2	1	1.9999980000020001
WISP3	2	1	1.9999980000020001
PHF1	2	1	1.9999980000020001
PHB2	2	1	1.9999980000020001
OR4D10	2	1	1.9999980000020001
PHAX	2	1	1.9999980000020001
TBC1D19	2	1	1.9999980000020001
RPS2	2	1	1.9999980000020001
TAF11	2	1	1.9999980000020001
ZMYND12	2	1	1.9999980000020001
PAQR3	2	1	1.9999980000020001
SUPT3H	2	1	1.9999980000020001
RBM17	2	1	1.9999980000020001
RPL6	2	1	1.9999980000020001
SULT4A1	2	1	1.9999980000020001
ABHD4	2	1	1.9999980000020001
STARD10	2	1	1.9999980000020001
ORM2	2	1	1.9999980000020001
C2orf49	2	1	1.9999980000020001
RBM26	2	1	1.9999980000020001
APOL1	2	1	1.9999980000020001
OSBPL11	2	1	1.9999980000020001
ZNF506	2	1	1.9999980000020001
RBM4	2	1	1.9999980000020001
RNMT	2	1	1.9999980000020001
OSGIN1	2	1	1.9999980000020001
C1orf213	2	1	1.9999980000020001
C1orf216	2	1	1.9999980000020001
OTP	2	1	1.9999980000020001
STK11	2	1	1.9999980000020001
STK17B	2	1	1.9999980000020001
TUBA1B	2	1	1.9999980000020001
OXA1L	2	1	1.9999980000020001
C20orf141	2	1	1.9999980000020001
TUB	2	1	1.9999980000020001
PABPN1	2	1	1.9999980000020001
RPL3	2	1	1.9999980000020001
AIG1	2	1	1.9999980000020001
SUPT4H1	2	1	1.9999980000020001
TWF1	2	1	1.9999980000020001
SYCN	2	1	1.9999980000020001
RPRD1A	2	1	1.9999980000020001
SPR	2	1	1.9999980000020001
PCGF6	2	1	1.9999980000020001
PCGF3	2	1	1.9999980000020001
BARX1	2	1	1.9999980000020001
OR5H6	2	1	1.9999980000020001
RBFOX2	2	1	1.9999980000020001
C1QTNF9	2	1	1.9999980000020001
WWTR1	2	1	1.9999980000020001
SPRY1	2	1	1.9999980000020001
RP11-1407O15.2	2	1	1.9999980000020001
SPRYD4	2	1	1.9999980000020001
ABHD17A	2	1	1.9999980000020001
TSNAX	2	1	1.9999980000020001
ZNF397	2	1	1.9999980000020001
SPZ1	2	1	1.9999980000020001
TSPAN13	2	1	1.9999980000020001
OR6A2	2	1	1.9999980000020001
OR6C2	2	1	1.9999980000020001
TSPAN3	2	1	1.9999980000020001
TSPAN7	2	1	1.9999980000020001
ST13	2	1	1.9999980000020001
TXK	2	1	1.9999980000020001
PCBP2	2	1	1.9999980000020001
AVPI1	2	1	1.9999980000020001
PIGC	2	1	1.9999980000020001
TBX1	2	1	1.9999980000020001
OR2B3	2	1	1.9999980000020001
TGFB1I1	2	1	1.9999980000020001
POLDIP2	2	1	1.9999980000020001
RMI1	2	1	1.9999980000020001
TRIM69	2	1	1.9999980000020001
POLA2	2	1	1.9999980000020001
NUP37	2	1	1.9999980000020001
RFPL3	2	1	1.9999980000020001
ZNF146	2	1	1.9999980000020001
C10orf62	2	1	1.9999980000020001
AGGF1	2	1	1.9999980000020001
SLC2A4RG	2	1	1.9999980000020001
POF1B	2	1	1.9999980000020001
SLC30A6	2	1	1.9999980000020001
PODNL1	2	1	1.9999980000020001
RSG1	2	1	1.9999980000020001
SLC30A7	2	1	1.9999980000020001
POC1B	2	1	1.9999980000020001
POC1A	2	1	1.9999980000020001
P2RX6	2	1	1.9999980000020001
NXNL2	2	1	1.9999980000020001
NXPE2	2	1	1.9999980000020001
ARSB	2	1	1.9999980000020001
SLC35B4	2	1	1.9999980000020001
SLC35E1	2	1	1.9999980000020001
SLC38A2	2	1	1.9999980000020001
ZNF18	2	1	1.9999980000020001
SLC40A1	2	1	1.9999980000020001
C10orf54	2	1	1.9999980000020001
RMDN3	2	1	1.9999980000020001
UPF3B	2	1	1.9999980000020001
UPK3A	2	1	1.9999980000020001
TIPRL	2	1	1.9999980000020001
NT5E	2	1	1.9999980000020001
NTAN1	2	1	1.9999980000020001
AFP	2	1	1.9999980000020001
SLC16A8	2	1	1.9999980000020001
ASB9	2	1	1.9999980000020001
TIGD5	2	1	1.9999980000020001
POU3F1	2	1	1.9999980000020001
SLC20A1	2	1	1.9999980000020001
ZNF736	2	1	1.9999980000020001
THY1	2	1	1.9999980000020001
POMK	2	1	1.9999980000020001
ASB17	2	1	1.9999980000020001
ASB16	2	1	1.9999980000020001
USF2	2	1	1.9999980000020001
VTCN1	2	1	1.9999980000020001
THOC7	2	1	1.9999980000020001
SLC25A26	2	1	1.9999980000020001
THOC6	2	1	1.9999980000020001
ZNF136	2	1	1.9999980000020001
THG1L	2	1	1.9999980000020001
SLC25A35	2	1	1.9999980000020001
NUF2	2	1	1.9999980000020001
ZNF713	2	1	1.9999980000020001
SLC25A36	2	1	1.9999980000020001
SLC43A1	2	1	1.9999980000020001
AL445989.1	2	1	1.9999980000020001
RYBP	2	1	1.9999980000020001
SMAD5	2	1	1.9999980000020001
OR13C3	2	1	1.9999980000020001
OR13C5	2	1	1.9999980000020001
SMARCA5	2	1	1.9999980000020001
WIF1	2	1	1.9999980000020001
OR1D2	2	1	1.9999980000020001
ANP32D	2	1	1.9999980000020001
TCF23	2	1	1.9999980000020001
SMYD2	2	1	1.9999980000020001
ANXA6	2	1	1.9999980000020001
TCEA3	2	1	1.9999980000020001
C9orf170	2	1	1.9999980000020001
WIPI1	2	1	1.9999980000020001
SMYD3	2	1	1.9999980000020001
OR1I1	2	1	1.9999980000020001
SNAP29	2	1	1.9999980000020001
C9orf142	2	1	1.9999980000020001
SNAP47	2	1	1.9999980000020001
SNCA	2	1	1.9999980000020001
PIM1	2	1	1.9999980000020001
OR2A14	2	1	1.9999980000020001
BAMBI	2	1	1.9999980000020001
PILRA	2	1	1.9999980000020001
C9orf117	2	1	1.9999980000020001
C15orf37	2	1	1.9999980000020001
SNRNP48	2	1	1.9999980000020001
OR12D3	2	1	1.9999980000020001
ZNF649	2	1	1.9999980000020001
ZNF189	2	1	1.9999980000020001
C14orf105	2	1	1.9999980000020001
SLC47A2	2	1	1.9999980000020001
OGFOD3	2	1	1.9999980000020001
C11orf70	2	1	1.9999980000020001
OLFML1	2	1	1.9999980000020001
ADH5	2	1	1.9999980000020001
PLSCR1	2	1	1.9999980000020001
PLS1	2	1	1.9999980000020001
ZNF212	2	1	1.9999980000020001
OPN5	2	1	1.9999980000020001
RTP3	2	1	1.9999980000020001
CA11	2	1	1.9999980000020001
SLC7A8	2	1	1.9999980000020001
C12orf49	2	1	1.9999980000020001
TDRKH	2	1	1.9999980000020001
OR10G3	2	1	1.9999980000020001
PLD4	2	1	1.9999980000020001
ATP6V1E1	2	1	1.9999980000020001
RTKN	2	1	1.9999980000020001
ARMC1	2	1	1.9999980000020001
ACOT2	2	1	1.9999980000020001
ZNF674	2	1	1.9999980000020001
ARL8A	2	1	1.9999980000020001
PLAU	2	1	1.9999980000020001
UHMK1	2	1	1.9999980000020001
TRMT10C	2	1	1.9999980000020001
ATXN3L	2	1	1.9999980000020001
DCUN1D4	2	1	1.9999980000020001
OXGR1	2	1	1.9999980000020001
DNAJC7	2	1	1.9999980000020001
IGHV3-13	2	1	1.9999980000020001
FBXW12	2	1	1.9999980000020001
CDSN	2	1	1.9999980000020001
DGAT2	2	1	1.9999980000020001
CDPF1	2	1	1.9999980000020001
IGFL4	2	1	1.9999980000020001
FBXO33	2	1	1.9999980000020001
CDKN2AIP	2	1	1.9999980000020001
IGLV1-44	2	1	1.9999980000020001
DNALI1	2	1	1.9999980000020001
IGBP1	2	1	1.9999980000020001
DNASE1L1	2	1	1.9999980000020001
GLYAT	2	1	1.9999980000020001
MPZL2	2	1	1.9999980000020001
GMDS	2	1	1.9999980000020001
DND1	2	1	1.9999980000020001
IGHV3-15	2	1	1.9999980000020001
FBXW2	2	1	1.9999980000020001
CRYGD	2	1	1.9999980000020001
FCGR3B	2	1	1.9999980000020001
CRTAP	2	1	1.9999980000020001
KLF11	2	1	1.9999980000020001
MYLK4	2	1	1.9999980000020001
KLF6	2	1	1.9999980000020001
DGKG	2	1	1.9999980000020001
MYLPF	2	1	1.9999980000020001
CCDC176	2	1	1.9999980000020001
FEZF1	2	1	1.9999980000020001
IGKV1-9	2	1	1.9999980000020001
IGKV1-8	2	1	1.9999980000020001
DNAJC12	2	1	1.9999980000020001
CRYAB	2	1	1.9999980000020001
CRYGB	2	1	1.9999980000020001
GK	2	1	1.9999980000020001
GLI4	2	1	1.9999980000020001
KRT83	2	1	1.9999980000020001
CCDC36	2	1	1.9999980000020001
FAM86A	2	1	1.9999980000020001
LACTB2	2	1	1.9999980000020001
CLDN1	2	1	1.9999980000020001
GOLGA6D	2	1	1.9999980000020001
DOHH	2	1	1.9999980000020001
NAA30	2	1	1.9999980000020001
GOLGA6L2	2	1	1.9999980000020001
MOGAT1	2	1	1.9999980000020001
GOLGA8I	2	1	1.9999980000020001
FAM220A	2	1	1.9999980000020001
FAM21C	2	1	1.9999980000020001
CYR61	2	1	1.9999980000020001
CHORDC1	2	1	1.9999980000020001
HTATIP2	2	1	1.9999980000020001
MOB2	2	1	1.9999980000020001
NACC2	2	1	1.9999980000020001
LCE3D	2	1	1.9999980000020001
ICAM3	2	1	1.9999980000020001
FAM45A	2	1	1.9999980000020001
DNTTIP2	2	1	1.9999980000020001
IDH3B	2	1	1.9999980000020001
GNAQ	2	1	1.9999980000020001
KRTAP19-3	2	1	1.9999980000020001
IFNL2	2	1	1.9999980000020001
KRTAP21-1	2	1	1.9999980000020001
GNAT2	2	1	1.9999980000020001
MORN5	2	1	1.9999980000020001
IFIT5	2	1	1.9999980000020001
IFI44	2	1	1.9999980000020001
GNGT2	2	1	1.9999980000020001
KRTAP24-1	2	1	1.9999980000020001
KRTAP4-5	2	1	1.9999980000020001
KRTAP4-6	2	1	1.9999980000020001
KRTAP4-8	2	1	1.9999980000020001
KRTDAP	2	1	1.9999980000020001
IDNK	2	1	1.9999980000020001
FGF23	2	1	1.9999980000020001
KITLG	2	1	1.9999980000020001
GOSR2	2	1	1.9999980000020001
INCA1	2	1	1.9999980000020001
CCDC109B	2	1	1.9999980000020001
DCAF12	2	1	1.9999980000020001
DHX33	2	1	1.9999980000020001
IYD	2	1	1.9999980000020001
CPM	2	1	1.9999980000020001
IZUMO1	2	1	1.9999980000020001
JAGN1	2	1	1.9999980000020001
JUN	2	1	1.9999980000020001
GINS3	2	1	1.9999980000020001
MSTO1	2	1	1.9999980000020001
JUND	2	1	1.9999980000020001
FTHL17	2	1	1.9999980000020001
CH25H	2	1	1.9999980000020001
FRK	2	1	1.9999980000020001
GCNT1	2	1	1.9999980000020001
CPSF6	2	1	1.9999980000020001
MTERFD3	2	1	1.9999980000020001
CCDC130	2	1	1.9999980000020001
GATS	2	1	1.9999980000020001
CPLX4	2	1	1.9999980000020001
GALK2	2	1	1.9999980000020001
COX8C	2	1	1.9999980000020001
IPP	2	1	1.9999980000020001
DIMT1	2	1	1.9999980000020001
IP6K2	2	1	1.9999980000020001
GADL1	2	1	1.9999980000020001
GABRR3	2	1	1.9999980000020001
DBNDD1	2	1	1.9999980000020001
CCDC121	2	1	1.9999980000020001
CCDC124	2	1	1.9999980000020001
ITGB1BP1	2	1	1.9999980000020001
CHDC2	2	1	1.9999980000020001
GATA5	2	1	1.9999980000020001
DKK4	2	1	1.9999980000020001
DLEU7	2	1	1.9999980000020001
CPSF7	2	1	1.9999980000020001
MS4A8	2	1	1.9999980000020001
DAW1	2	1	1.9999980000020001
CCDC101	2	1	1.9999980000020001
DNAH14	2	1	1.9999980000020001
CEP78	2	1	1.9999980000020001
MRPL49	2	1	1.9999980000020001
IL17D	2	1	1.9999980000020001
DNAJA1	2	1	1.9999980000020001
KIAA1147	2	1	1.9999980000020001
CRISP3	2	1	1.9999980000020001
CHUK	2	1	1.9999980000020001
MRPL4	2	1	1.9999980000020001
MYL3	2	1	1.9999980000020001
COMMD9	2	1	1.9999980000020001
KIAA2013	2	1	1.9999980000020001
MRPL27	2	1	1.9999980000020001
DAND5	2	1	1.9999980000020001
CELA2B	2	1	1.9999980000020001
IL1R1	2	1	1.9999980000020001
KIAA0391	2	1	1.9999980000020001
FOXR1	2	1	1.9999980000020001
IL1RAP	2	1	1.9999980000020001
IL3RA	2	1	1.9999980000020001
KCNIP2	2	1	1.9999980000020001
CRABP1	2	1	1.9999980000020001
COQ7	2	1	1.9999980000020001
CCDC17	2	1	1.9999980000020001
EBLN2	2	1	1.9999980000020001
KCNN4	2	1	1.9999980000020001
IL1RL2	2	1	1.9999980000020001
MRPS9	2	1	1.9999980000020001
DHRS7	2	1	1.9999980000020001
CERKL	2	1	1.9999980000020001
KCTD6	2	1	1.9999980000020001
KDELC2	2	1	1.9999980000020001
FLYWCH2	2	1	1.9999980000020001
DNAAF2	2	1	1.9999980000020001
MMP7	2	1	1.9999980000020001
FAM209A	2	1	1.9999980000020001
GOT2	2	1	1.9999980000020001
HIST1H4K	2	1	1.9999980000020001
CNPY3	2	1	1.9999980000020001
ENTPD6	2	1	1.9999980000020001
HIST1H2BN	2	1	1.9999980000020001
ENO2	2	1	1.9999980000020001
CD300LF	2	1	1.9999980000020001
ENG	2	1	1.9999980000020001
CD300LB	2	1	1.9999980000020001
HIST1H2BF	2	1	1.9999980000020001
CD2BP2	2	1	1.9999980000020001
HIST1H2AE	2	1	1.9999980000020001
EME1	2	1	1.9999980000020001
DDX25	2	1	1.9999980000020001
MAL	2	1	1.9999980000020001
ELOVL4	2	1	1.9999980000020001
DUSP18	2	1	1.9999980000020001
HIST1H4J	2	1	1.9999980000020001
CD34	2	1	1.9999980000020001
CX3CR1	2	1	1.9999980000020001
CASP7	2	1	1.9999980000020001
EPS15	2	1	1.9999980000020001
CD46	2	1	1.9999980000020001
DCLRE1B	2	1	1.9999980000020001
CYP2C18	2	1	1.9999980000020001
HMGCS1	2	1	1.9999980000020001
CLDN22	2	1	1.9999980000020001
LUC7L3	2	1	1.9999980000020001
HLA-DQB2	2	1	1.9999980000020001
LYPD3	2	1	1.9999980000020001
MFSD4	2	1	1.9999980000020001
CLN6	2	1	1.9999980000020001
LYZL4	2	1	1.9999980000020001
HIST3H3	2	1	1.9999980000020001
LYZL6	2	1	1.9999980000020001
GRXCR2	2	1	1.9999980000020001
GTF2A1	2	1	1.9999980000020001
CD207	2	1	1.9999980000020001
NCEH1	2	1	1.9999980000020001
HDAC8	2	1	1.9999980000020001
MARCKS	2	1	1.9999980000020001
MATN3	2	1	1.9999980000020001
CCT3	2	1	1.9999980000020001
CCRN4L	2	1	1.9999980000020001
CCNJ	2	1	1.9999980000020001
GZMK	2	1	1.9999980000020001
MBLAC2	2	1	1.9999980000020001
MBTPS2	2	1	1.9999980000020001
DDN	2	1	1.9999980000020001
MCEE	2	1	1.9999980000020001
MCOLN3	2	1	1.9999980000020001
EEF1E1	2	1	1.9999980000020001
CCR10	2	1	1.9999980000020001
MDH1	2	1	1.9999980000020001
MED7	2	1	1.9999980000020001
HCST	2	1	1.9999980000020001
MARCH9	2	1	1.9999980000020001
CCNA2	2	1	1.9999980000020001
GZMB	2	1	1.9999980000020001
CXCL17	2	1	1.9999980000020001
EIF4E	2	1	1.9999980000020001
HEXIM2	2	1	1.9999980000020001
GTPBP2	2	1	1.9999980000020001
HEXA	2	1	1.9999980000020001
CCNB1	2	1	1.9999980000020001
CXCL9	2	1	1.9999980000020001
EIF4A1	2	1	1.9999980000020001
EIF3L	2	1	1.9999980000020001
NDC80	2	1	1.9999980000020001
DUSP8	2	1	1.9999980000020001
CXCR3	2	1	1.9999980000020001
DYNLRB2	2	1	1.9999980000020001
MARC2	2	1	1.9999980000020001
MARCH8	2	1	1.9999980000020001
