gene_name	n_syn	n_mis	n_non	n_spl	n_ind	wmis_cv	wnon_cv	wspl_cv	wind_cv	pmis_cv	ptrunc_cv	pallsubs_cv	pind_cv	qmis_cv	qtrunc_cv	qallsubs_cv	qind_cv	pglobal_cv	qglobal_cv
HSD17B8	1	0	0	0	0	0	0	0	0	0.127154078116162	0.592974566656583	0.278206353248504	1	0.823728205146992	0.866859071043279	0.949027993342604	1	0.634141381227783	0.999999852804622
ZNF835	11	20	0	0	0	1.57495666205954	0	0	0	0.1771447868671	0.445173790010471	0.278270796778565	1	0.827439783127048	0.866859071043279	0.949027993342604	1	0.634223822311832	0.999999852804622
WDR61	0	0	0	0	0	0	0	0	0	0.125674914594892	0.599775380422711	0.278297514315918	1	0.823728205146992	0.866859071043279	0.949027993342604	1	0.634257997049045	0.999999852804622
EFNB2	1	3	0	1	0	1.41894996142336	8.96229834700206	8.96229834700206	0	0.632412124940615	0.115625779398655	0.278300853053372	1	0.943493629979774	0.866859071043279	0.949027993342604	1	0.63426226748971	0.999999852804622
CDK5	2	4	0	0	0	2.70077783074042	0	0	0	0.139047089667296	0.596637182101458	0.278366715172573	1	0.823980655956045	0.866859071043279	0.949027993342604	1	0.634346500808125	0.999999852804622
CLMN	1	6	0	1	2	1.31734185207474	2.35836649852814	2.35836649852814	1.45619244316124	0.640344453042128	0.4752370784651	0.735713829985337	0.378365900208651	0.944897472161274	0.866859071043279	0.949027993342604	1	0.634349455382224	0.999999852804622
NHSL2	1	5	0	0	2	0.836476824323263	0	0	1.46407765377476	0.772372298831349	0.454651738748296	0.740119425042265	0.376213415586841	0.967560315680775	0.866859071043279	0.949027993342604	1	0.634443861568248	0.999999852804622
CPNE7	3	3	0	0	1	0.708640039483436	0	0	1.75352328768685	0.605965478100803	0.447537101531367	0.675052914260331	0.412533110727087	0.938629089258961	0.866859071043279	0.949027993342604	1	0.634493494164742	0.999999852804622
GRB7	3	6	0	0	1	1.13507305929802	0	0	1.64834604657679	0.817514817364023	0.380861903740465	0.646436219493571	0.43079545605082	0.9738343528792	0.866859071043279	0.949027993342604	1	0.634493631413175	0.999999852804622
ZNF256	0	3	1	0	1	0.989930172079642	4.97454223200906	4.97454223200906	0.965195973930767	0.989159330141151	0.223431532255118	0.463681096860352	0.600640642285724	0.997971399706108	0.866859071043279	0.949027993342604	1	0.63452421725408	0.999999852804622
FEM1C	2	4	1	0	1	1.27448082021314	5.45283723144428	5.45283723144428	0.82008521284948	0.70568195340697	0.197171670469377	0.426354552309649	0.653483999514599	0.958090583738406	0.866859071043279	0.949027993342604	1	0.634665022788928	0.999999852804622
IGFL2	0	3	0	0	0	3.39818971079591	0	0	0	0.124089439589076	0.711411281250711	0.278620996368104	1	0.823728205146992	0.866859071043279	0.949027993342604	1	0.634671563543433	0.999999852804622
FANCI	5	4	1	0	1	0.44132315890403	0.918493545323619	0.918493545323619	0.504885828907075	0.15153634009152	0.934799837327549	0.349210797621787	0.797916930115858	0.827439783127048	0.941689908330716	0.949027993342604	1	0.634697390803517	0.999999852804622
GRIN2A	15	21	0	0	0	0.796403439821567	0	0	0	0.470197361116506	0.132308228233214	0.278718694568419	1	0.898484591103961	0.866859071043279	0.949027993342604	1	0.634796395225811	0.999999852804622
OR2C1	1	4	1	0	0	1.36462721855389	9.03369421958657	9.03369421958657	0	0.63945455947329	0.11461393451039	0.278726092373496	1	0.94472447514874	0.866859071043279	0.949027993342604	1	0.634805846210297	0.999999852804622
NUCB2	0	4	1	0	0	2.4075658660935	4.73931436982791	4.73931436982791	0	0.211690574660599	0.235284059488585	0.278728895514833	1	0.83299744424389	0.866859071043279	0.949027993342604	1	0.634809427281376	0.999999852804622
CYP20A1	2	3	0	1	1	1.23109774468577	3.40425843918115	3.40425843918115	1.50762177915633	0.768806953678914	0.325524071296671	0.60904360313884	0.45781761172179	0.966955014530665	0.866859071043279	0.949027993342604	1	0.634939705395681	0.999999852804622
SRSF10	0	0	0	0	0	0	0	0	0	0.122633673650755	0.637740037005762	0.278867418302928	1	0.823010247180645	0.866859071043279	0.949027993342604	1	0.634986357897999	0.999999852804622
C1orf110	0	0	0	0	0	0	0	0	0	0.12070830350466	0.662802951989309	0.27886949850931	1	0.823010247180645	0.866859071043279	0.949027993342604	1	0.634989014352927	0.999999852804622
C15ORF37	0	0	0	0	0	0	0	0	0	0.11618739201866	0.73763617289278	0.278950675645921	1	0.820733534253114	0.866859071043279	0.949027993342604	1	0.635092666664126	0.999999852804622
NSMCE2	0	1	0	0	1	0.796319911014817	0	0	2.50126762372194	0.832889115414518	0.64166926831505	0.881609380397538	0.316441295395378	0.976484903020499	0.866859071043279	0.949027993342604	1	0.635127058573894	0.999999852804622
IL16	7	12	1	0	3	1.07347018282993	1.28220972551174	1.28220972551174	1.61120181437868	0.863552964414438	0.81782552353516	0.965439406959635	0.288965918248315	0.981460025134451	0.875261437059349	0.971532337852544	1	0.635128935691372	0.999999852804622
LRRN4CL	3	5	0	0	0	2.52614859613202	0	0	0	0.125117516043784	0.696299372346783	0.278992971788735	1	0.823728205146992	0.866859071043279	0.949027993342604	1	0.635146663801945	0.999999852804622
SGCA	1	6	0	0	0	2.38832891200772	0	0	0	0.14384036338704	0.591026640027568	0.279093922310144	1	0.82560987422635	0.866859071043279	0.949027993342604	1	0.635275515814921	0.999999852804622
EBF2	3	10	0	1	1	1.74876465825711	1.71092604552369	1.71092604552369	1.0718640689297	0.243905425298028	0.637486667297928	0.492720348864632	0.566436820130015	0.838876734874033	0.866859071043279	0.949027993342604	1	0.635276824325968	0.999999852804622
NUBP1	0	4	0	0	0	2.86095954364708	0	0	0	0.138194219051659	0.621091949406247	0.279280823438908	1	0.823728205146992	0.866859071043279	0.949027993342604	1	0.63551397776064	0.999999852804622
RERGL	0	0	0	0	0	0	0	0	0	0.137065765610451	0.510609639039046	0.279287203433107	1	0.823728205146992	0.866859071043279	0.949027993342604	1	0.635522115609411	0.999999852804622
XRCC3	2	2	0	0	1	0.681709915476235	0	0	2.06531057209465	0.624623518421648	0.562983797560177	0.762580673199159	0.366297601748589	0.940865986851281	0.866859071043279	0.949027993342604	1	0.635578576964698	0.999999852804622
SERPINB2	4	3	0	0	1	0.729338697560676	0	0	1.77385685759712	0.630272916280884	0.446382215274855	0.682738668722002	0.409174559501	0.943085809264858	0.866859071043279	0.949027993342604	1	0.635614058914883	0.999999852804622
RP11-204N11.1	0	0	0	0	0	0	0	0	0	0.115333811260791	0.760168730187936	0.279370925267786	1	0.820733534253114	0.866859071043279	0.949027993342604	1	0.635628891486483	0.999999852804622
CHST4	2	4	0	0	1	0.91526607060533	0	0	2.13831209824735	0.888798687145258	0.487288314514182	0.783058735343881	0.356901953318394	0.986387622282343	0.866859071043279	0.949027993342604	1	0.635761834786309	0.999999852804622
AGR2	2	0	0	0	0	0	0	0	0	0.133097982988546	0.555038435412597	0.279496055897412	1	0.823728205146992	0.866859071043279	0.949027993342604	1	0.63578843191078	0.999999852804622
FBXO3	1	3	1	0	1	1.36972527774524	3.56289211362116	3.56289211362116	1.38938376650735	0.666481132636353	0.313334175517448	0.578506679518142	0.483166066974632	0.949826430048342	0.866859071043279	0.949027993342604	1	0.635812321901608	0.999999852804622
ERO1LB	3	4	0	0	1	1.10848986179688	0	0	1.44708937006795	0.868562274477613	0.324934793387745	0.594246589941283	0.470468297584102	0.982921017482359	0.866859071043279	0.949027993342604	1	0.63588801295942	0.999999852804622
PBX3	1	4	0	0	1	1.66232709765632	0	0	1.32814975219576	0.447530515614837	0.490495673560913	0.562192332777283	0.49737301588986	0.890407564786857	0.866859071043279	0.949027993342604	1	0.635945507253167	0.999999852804622
IDNK	1	2	0	0	1	0.995417200575588	0	0	2.52410827829638	0.995559242714164	0.629518967687388	0.88997945068851	0.31419553969893	0.998524789746842	0.866859071043279	0.949027993342604	1	0.635956055705774	0.999999852804622
MED8	0	2	0	0	1	1.70350841888621	0	0	1.89168821452291	0.54618502653642	0.606475058030038	0.71568355114583	0.390714015969199	0.926181918310534	0.866859071043279	0.949027993342604	1	0.635956081957879	0.999999852804622
OTP	1	2	0	0	1	0.6065758569222	0	0	2.00180225005452	0.530511728046967	0.635257256568397	0.746025673304836	0.374874442346865	0.922190048107952	0.866859071043279	0.949027993342604	1	0.63600496621774	0.999999852804622
PSMC5	3	4	0	0	1	1.56114973007811	0	0	1.48944706842921	0.483201099768596	0.504815140013974	0.605969604697995	0.461546865796014	0.904267728582174	0.866859071043279	0.949027993342604	1	0.636027153325933	0.999999852804622
C11orf54	0	2	0	0	1	1.46529575135054	0	0	2.04394370024006	0.661496476278813	0.56800359675897	0.757857771532042	0.369139987520606	0.947940492504823	0.866859071043279	0.949027993342604	1	0.636119180327892	0.999999852804622
FAM179A	3	3	0	0	0	0.410118187354405	0	0	0	0.170065800949677	0.33634973254892	0.279777382256363	1	0.827439783127048	0.866859071043279	0.949027993342604	1	0.636146915960062	0.999999852804622
ANKRD13C	3	1	0	0	0	0.281433756189816	0	0	0	0.164772171725898	0.372413375943421	0.279853313630533	1	0.827439783127048	0.866859071043279	0.949027993342604	1	0.636243624084436	0.999999852804622
ACER3	0	0	0	0	0	0	0	0	0	0.134356673969289	0.532565070135802	0.279905917268424	1	0.823728205146992	0.866859071043279	0.949027993342604	1	0.636310609331497	0.999999852804622
ACHE	5	9	0	1	1	1.47491113656584	2.9031476282011	2.9031476282011	1.19491429727463	0.40570100218043	0.377811217560806	0.527067997445817	0.531181864105337	0.878872167411041	0.866859071043279	0.949027993342604	1	0.636390876426543	0.999999852804622
NABP2	0	3	0	0	0	3.34144925107472	0	0	0	0.128908234390197	0.677738576394387	0.280013627233234	1	0.823728205146992	0.866859071043279	0.949027993342604	1	0.636447735896167	0.999999852804622
SCML2	0	5	0	0	1	1.66746003315113	0	0	1.06343952246822	0.431635799722627	0.430051128786715	0.492139178998115	0.56900846603669	0.88446021577135	0.866859071043279	0.949027993342604	1	0.63647030680737	0.999999852804622
SOX11	5	4	0	0	1	1.06732808506441	0	0	2.68179406285759	0.913329011068197	0.729094487569611	0.935109522627268	0.29951046251915	0.987242868166497	0.866859071043279	0.954656550879692	1	0.636525960588304	0.999999852804622
FAM76A	0	0	0	0	0	0	0	0	0	0.130195099888621	0.567024130461001	0.280078765409657	1	0.823728205146992	0.866859071043279	0.949027993342604	1	0.636530643813029	0.999999852804622
CD47	1	0	0	0	0	0	0	0	0	0.126570202371509	0.61006927307483	0.280137156426016	1	0.823728205146992	0.866859071043279	0.949027993342604	1	0.636604951062976	0.999999852804622
GNA11	1	3	0	0	1	1.33163243143888	0	0	2.29607641532443	0.694320041302165	0.653377889720982	0.82856498709338	0.338130412304018	0.955489206513612	0.866859071043279	0.949027993342604	1	0.636637861544012	0.999999852804622
GABRR1	2	3	0	0	1	0.643449928626981	0	0	1.43937031822256	0.517652556428216	0.39417957683456	0.59342365198903	0.472129752324155	0.919716794410973	0.866859071043279	0.949027993342604	1	0.636650510299108	0.999999852804622
EHMT1	6	14	0	0	1	1.22896708857727	0	0	0.5138792235401	0.61204671202748	0.20614168100292	0.353222383451948	0.79321796009957	0.938897735931235	0.866859071043279	0.949027993342604	1	0.636662440475399	0.999999852804622
RNF19A	2	2	0	0	1	0.43648880815294	0	0	0.685798971942363	0.27455578130155	0.355000736544586	0.394747418872868	0.709803175889916	0.843593462122752	0.866859071043279	0.949027993342604	1	0.636675968957259	0.999999852804622
HNRNPUL1	2	7	1	0	2	1.37847248627703	2.2960285226942	2.2960285226942	1.38740378995945	0.555652248293166	0.484494041778661	0.704281328197952	0.397886758083967	0.926938479044718	0.866859071043279	0.949027993342604	1	0.636715716786109	0.999999852804622
ZSWIM3	2	7	1	0	0	1.91019487037698	5.00228775761043	5.00228775761043	0	0.236839767699347	0.216451655753285	0.280230463756873	1	0.838876734874033	0.866859071043279	0.949027993342604	1	0.636723666860024	0.999999852804622
NAP1L3	5	7	1	0	0	1.73377916270373	5.31815267435757	5.31815267435757	0	0.278632342884536	0.198667834039968	0.28030799104351	1	0.844053948518797	0.866859071043279	0.949027993342604	1	0.63682228192638	0.999999852804622
KCNMB3	0	1	0	0	1	0.860539730375398	0	0	2.5762750380474	0.890212029051527	0.669915948207161	0.906683773368126	0.309182470087187	0.986387622282343	0.866859071043279	0.949616906719675	1	0.636851200184573	0.999999852804622
NMU	1	0	0	0	0	0	0	0	0	0.139558008315257	0.508114242846725	0.280367512531188	1	0.824518908179049	0.866859071043279	0.949027993342604	1	0.636897978982374	0.999999852804622
LPO	2	7	0	0	1	1.44485788121766	0	0	1.10299687959823	0.499417165174272	0.38291868280098	0.503257686902247	0.55711568786909	0.912831522908312	0.866859071043279	0.949027993342604	1	0.636904642251242	0.999999852804622
RPL10	1	4	0	0	0	2.7894378761025	0	0	0	0.135778383620294	0.630365703985349	0.280407191280539	1	0.823728205146992	0.866859071043279	0.949027993342604	1	0.636948433814755	0.999999852804622
UBXN4	1	1	0	0	1	0.407541445333213	0	0	1.21623950747732	0.362576946058262	0.471731386253951	0.533836164230034	0.525483877723429	0.864986904518701	0.866859071043279	0.949027993342604	1	0.637094769375811	0.999999852804622
KRT33B	4	5	0	0	1	1.08329049728481	0	0	2.00581097082473	0.887503962126355	0.463237968902476	0.749422298477057	0.37432145937995	0.986387622282343	0.866859071043279	0.949027993342604	1	0.637098011703065	0.999999852804622
MCMDC2	1	7	0	0	0	1.9945132933522	0	0	0	0.223691273795167	0.384821251214464	0.280543671398448	1	0.835695347001836	0.866859071043279	0.949027993342604	1	0.637121936779132	0.999999852804622
CECR6	5	5	0	0	1	1.23764551951755	0	0	2.51264055441225	0.702895775088462	0.774489340517725	0.889835315512468	0.315319133150348	0.957336053112633	0.866859071043279	0.949027993342604	1	0.637170778318627	0.999999852804622
RPS6KC1	2	9	1	0	2	1.59969914438611	1.86052468822645	1.86052468822645	1.21042213979686	0.35736404596896	0.592176752676653	0.616926583337813	0.454866334035755	0.864673144498574	0.866859071043279	0.949027993342604	1	0.6372178407012	0.999999852804622
JAK3	2	9	0	0	1	1.60671477521554	0	0	0.756279356091209	0.352887954227282	0.403509750563395	0.41316307227369	0.67929998816905	0.86342857805297	0.866859071043279	0.949027993342604	1	0.637271891379341	0.999999852804622
PNO1	0	1	0	0	1	0.873902730097184	0	0	2.47046756125068	0.901571975281392	0.617475584309988	0.878518940390393	0.319520255515606	0.986888624499865	0.866859071043279	0.949027993342604	1	0.637326430358256	0.999999852804622
XRCC4	0	4	0	0	0	2.6529799831475	0	0	0	0.167288723359903	0.504660680777973	0.28076006204615	1	0.827439783127048	0.866859071043279	0.949027993342604	1	0.637396891459017	0.999999852804622
PRAME	3	3	0	0	1	0.676862018180849	0	0	1.56843156488227	0.557768735438523	0.418513774925257	0.629960403059166	0.445750648033793	0.927114026575187	0.866859071043279	0.949027993342604	1	0.637454298072899	0.999999852804622
CYSLTR1	2	4	0	0	1	1.34707177567961	0	0	2.25183621108529	0.643616192422487	0.681889607585914	0.818444874919491	0.343195580986746	0.945082853251068	0.866859071043279	0.949027993342604	1	0.637557680113698	0.999999852804622
C15orf59	1	2	0	0	1	0.770008003690569	0	0	2.35247620420195	0.746875087996284	0.619343815631595	0.84637160322133	0.331882510083944	0.964403500854931	0.866859071043279	0.949027993342604	1	0.637569448234316	0.999999852804622
TTLL1	3	4	0	0	1	1.18721704748198	0	0	1.9072367726232	0.783564586713888	0.463406839366608	0.723458479736519	0.388398657029971	0.969552578382151	0.866859071043279	0.949027993342604	1	0.637689260428955	0.999999852804622
AL450307.1	0	0	0	0	0	0	0	0	0	0.120734657821548	0.679580118692432	0.281019959126011	1	0.823010247180645	0.866859071043279	0.949027993342604	1	0.637726906729104	0.999999852804622
PTPRS	14	24	2	1	2	0.895177539142613	2.12893161043696	2.12893161043696	0.800491760583705	0.721086775382225	0.267753975706599	0.443662212351129	0.633537513199931	0.960142452080462	0.866859071043279	0.949027993342604	1	0.637798866397051	0.999999852804622
NEUROD2	2	4	0	0	1	1.32651032192017	0	0	2.42344954277273	0.660587927907052	0.772081683716496	0.866980105203439	0.324336053424976	0.947940492504823	0.866859071043279	0.949027993342604	1	0.637946379749857	0.999999852804622
SERHL2	1	0	0	0	0	0	0	0	0	0.128248470787265	0.599891638702594	0.281235149602693	1	0.823728205146992	0.866859071043279	0.949027993342604	1	0.637999971997372	0.999999852804622
PTPMT1	1	0	0	0	0	0	0	0	0	0.117340794648008	0.745222978932581	0.281245906793002	1	0.820733534253114	0.866859071043279	0.949027993342604	1	0.638013617977392	0.999999852804622
PAIP1	1	1	0	0	1	0.400986776663911	0	0	1.16373895999972	0.353200703842422	0.46286989963416	0.52111695708656	0.539722275773878	0.86342857805297	0.866859071043279	0.949027993342604	1	0.638029503740072	0.999999852804622
LTBP4	8	10	1	0	3	0.806847898975857	1.33048093616637	1.33048093616637	1.42866760771815	0.611830201961194	0.791814946570911	0.824876788431376	0.340987676029308	0.938897735931235	0.868888013635659	0.949027993342604	1	0.63804775564484	0.999999852804622
C9orf24	0	0	0	0	0	0	0	0	0	0.125591121426901	0.620239395821721	0.28139102685524	1	0.823728205146992	0.866859071043279	0.949027993342604	1	0.638197669098122	0.999999852804622
EFHC2	1	1	0	0	0	0.257789198660255	0	0	0	0.151559195196177	0.408665514699787	0.281423086777587	1	0.827439783127048	0.866859071043279	0.949027993342604	1	0.638238319574689	0.999999852804622
POMK	1	2	0	0	1	0.826537230606336	0	0	2.32475393102752	0.814917560342565	0.57888489836904	0.840395008635657	0.334924896543878	0.973058983756573	0.866859071043279	0.949027993342604	1	0.638296796926429	0.999999852804622
OR5T2	7	12	0	0	0	1.81959543191633	0	0	0	0.148970077104608	0.555690851017869	0.281548192226236	1	0.82560987422635	0.866859071043279	0.949027993342604	1	0.638396912481076	0.999999852804622
BNIP2	1	1	1	0	0	0.503592970156686	6.07786571956582	6.07786571956582	0	0.495896436523166	0.177203111654161	0.281550167567811	1	0.910533294296008	0.866859071043279	0.949027993342604	1	0.638399416124081	0.999999852804622
ANKRD18A	0	1	0	0	0	0.242809826162781	0	0	0	0.146249184766654	0.419132488318854	0.281551089042019	1	0.82560987422635	0.866859071043279	0.949027993342604	1	0.638400584040113	0.999999852804622
GIT1	4	3	0	0	1	0.557533387984328	0	0	0.961405327547808	0.364430548777247	0.361343721921373	0.467791293001023	0.601924542443067	0.865035524981194	0.866859071043279	0.949027993342604	1	0.638430964801365	0.999999852804622
FKBP15	2	3	1	0	2	0.559795373456098	1.68724775376104	1.68724775376104	1.09144042784705	0.391759271030487	0.647847450751849	0.563962190777917	0.499416367996834	0.871610636979633	0.866859071043279	0.949027993342604	1	0.638528400066398	0.999999852804622
LIPT2	0	0	0	0	0	0	0	0	0	0.114058590690169	0.825357884996191	0.281675531948876	1	0.820733534253114	0.877693604375084	0.949027993342604	1	0.638558280629889	0.999999852804622
OR8H2	1	2	0	0	1	0.60220412960649	0	0	2.04726528748274	0.524394818369572	0.692833692197755	0.764037136011674	0.368695292257082	0.921494996179694	0.866859071043279	0.949027993342604	1	0.638585346993187	0.999999852804622
PSG1	3	7	0	1	0	2.1439180339904	3.03948771022201	3.03948771022201	0	0.153202034898858	0.363577803431166	0.28171032276866	1	0.827439783127048	0.866859071043279	0.949027993342604	1	0.638602358431507	0.999999852804622
GPR157	1	2	0	0	1	0.796035599606498	0	0	2.51144812089491	0.778674416420144	0.692574959109981	0.893313577540317	0.315436421496136	0.968450396205096	0.866859071043279	0.949088598763471	1	0.638695230415691	0.999999852804622
SPON2	2	3	0	0	1	1.19157516514198	0	0	2.39396554272387	0.803864838006973	0.63490911616703	0.86081042033633	0.327429591755659	0.972800065892636	0.866859071043279	0.949027993342604	1	0.638785361831884	0.999999852804622
GEMIN4	4	7	0	0	2	1.12072305884575	0	0	1.46881604935782	0.823633623481682	0.482794613924131	0.751803836775507	0.374928106331022	0.975162738879382	0.866859071043279	0.949027993342604	1	0.638807629450962	0.999999852804622
PYDC2	1	0	0	0	0	0	0	0	0	0.11825248594241	0.734542067456965	0.281881080469729	1	0.822513640212367	0.866859071043279	0.949027993342604	1	0.638818635516384	0.999999852804622
SLC39A12	5	11	1	0	1	1.65603726787991	1.76499817471591	1.76499817471591	1.07348452064988	0.254262739761245	0.616331402752246	0.49820953156267	0.565944606791501	0.839833875545241	0.866859071043279	0.949027993342604	1	0.638917288670317	0.999999852804622
R3HDM2	1	4	0	0	2	0.864745586876768	0	0	1.20985337562684	0.824347656843516	0.330083166532886	0.619801038146657	0.455066613717419	0.975162738879382	0.866859071043279	0.949027993342604	1	0.639033444059111	0.999999852804622
OR6C65	1	1	0	0	1	0.48877232683163	0	0	1.92032328022292	0.475951111189711	0.707163706857879	0.729818376739475	0.386470580995773	0.90077252476656	0.866859071043279	0.949027993342604	1	0.639036699943397	0.999999852804622
DEPDC5	3	16	1	0	1	1.85231241499814	1.05675096152629	1.05675096152629	0.434397275220632	0.150928155195294	0.958935422864872	0.337612130727034	0.835679413201037	0.82693997581105	0.962624741719703	0.949027993342604	1	0.639140693783698	0.999999852804622
GSTA4	0	1	0	0	1	0.936664395192911	0	0	2.54409869203859	0.952472175439209	0.6537454508057	0.903596249340484	0.312255679234795	0.994600752429789	0.866859071043279	0.949375578876312	1	0.639162904613612	0.999999852804622
MNAT1	0	1	0	0	1	0.794162333788428	0	0	2.20067475619949	0.830882002463845	0.528619796298951	0.807906738182095	0.349242341216948	0.976484903020499	0.866859071043279	0.949027993342604	1	0.639165663143245	0.999999852804622
FAM214A	5	4	1	0	2	0.559300059210263	1.14655681577788	1.14655681577788	1.10618339560588	0.313210612580707	0.898371499933422	0.571662560190447	0.493596940654612	0.851427010055872	0.914438231085337	0.949027993342604	1	0.639185464708209	0.999999852804622
NAT2	3	4	0	0	1	1.20823152141753	0	0	2.1034245703259	0.76230291650469	0.539067777535018	0.781010914435446	0.361332464502467	0.965047582504438	0.866859071043279	0.949027993342604	1	0.639228111130727	0.999999852804622
TMC2	2	13	1	0	0	2.09601636077786	1.64670388308707	1.64670388308707	0	0.112010356214025	0.66224613912435	0.282206615672991	1	0.820733534253114	0.866859071043279	0.949027993342604	1	0.639230663074749	0.999999852804622
B3GNT7	2	4	0	0	1	1.40264572214398	0	0	2.16575851976346	0.600039471855004	0.693016945553537	0.798430515278009	0.353490640102691	0.937999574874777	0.866859071043279	0.949027993342604	1	0.639270004248866	0.999999852804622
ARSG	2	1	0	0	0	0.256830229822527	0	0	0	0.140150893659725	0.48548219540258	0.282251697528581	1	0.824712525140866	0.866859071043279	0.949027993342604	1	0.639287693241728	0.999999852804622
KCTD4	0	0	0	0	0	0	0	0	0	0.124255962687937	0.642058583246256	0.282305439141907	1	0.823728205146992	0.866859071043279	0.949027993342604	1	0.639355668905309	0.999999852804622
JMJD8	0	1	0	0	1	0.655763766864855	0	0	2.26213095215908	0.690173877622519	0.620611391795735	0.825575891627356	0.342003637546985	0.955226999930209	0.866859071043279	0.949027993342604	1	0.639411971328593	0.999999852804622
NCOA3	6	7	1	0	3	0.676445825371161	0.781526878312338	0.781526878312338	1.27754601276032	0.418367398780932	0.807449604394642	0.718982331452119	0.392761312772586	0.881409372714576	0.873083249992625	0.949027993342604	1	0.639460638856282	0.999999852804622
ENAM	1	6	0	0	2	1.29028388316996	0	0	1.2558542816873	0.665689829568146	0.435883460773974	0.643029508095839	0.439240336887214	0.94946326309431	0.866859071043279	0.949027993342604	1	0.639531511234852	0.999999852804622
FXR1	4	4	0	0	1	0.730135046569714	0	0	0.869032856165785	0.597647020793406	0.224649639009864	0.445003476176528	0.634782290899953	0.937800794598481	0.866859071043279	0.949027993342604	1	0.63957680572428	0.999999852804622
ZNF107	3	9	0	0	1	1.41842600604181	0	0	0.938209831782242	0.478259310852793	0.354266680813079	0.463295192218021	0.609888699604867	0.902989267422701	0.866859071043279	0.949027993342604	1	0.639675621129621	0.999999852804622
PRAMEF11	4	8	1	0	0	1.76001747953182	5.03937288816318	5.03937288816318	0	0.255480149646948	0.211694909058438	0.282671362214269	1	0.839833875545241	0.866859071043279	0.949027993342604	1	0.639818238795992	0.999999852804622
CTF1	0	0	0	0	0	0	0	0	0	0.114917125774719	0.816216439381882	0.282763045327111	1	0.820733534253114	0.875186477285378	0.949027993342604	1	0.639934062821065	0.999999852804622
BCAR1	2	9	0	0	1	1.71159315307599	0	0	0.77631420451082	0.292213327273697	0.494893068503203	0.421401528812433	0.671013777407696	0.846382057738133	0.866859071043279	0.949027993342604	1	0.639938087599024	0.999999852804622
OR9A4	0	2	0	0	1	0.782235190815554	0	0	2.45445504557287	0.769242237642843	0.669477266730618	0.880501215474038	0.32114441900811	0.966955014530665	0.866859071043279	0.949027993342604	1	0.639940386025432	0.999999852804622
ASAH2	0	2	0	0	1	1.2769613373819	0	0	2.07079598946186	0.777165539511164	0.52646352285135	0.773980132997731	0.365574793020229	0.968450396205096	0.866859071043279	0.949027993342604	1	0.640167156097635	0.999999852804622
NUP93	2	7	2	0	1	1.22044857474231	3.44567886812518	3.44567886812518	0.682631494507759	0.714383291206295	0.174681302696587	0.397848883285303	0.711224383736956	0.959069581014301	0.866859071043279	0.949027993342604	1	0.640182558144538	0.999999852804622
DLK1	4	3	0	0	1	0.74418710515597	0	0	2.13275060755486	0.652737720877228	0.591053578832091	0.791305041043331	0.357601075726454	0.946270094256299	0.866859071043279	0.949027993342604	1	0.640197337496724	0.999999852804622
PC	4	16	1	0	0	1.89565302827996	2.15970312484353	2.15970312484353	0	0.122321824967292	0.50980286659188	0.283030975982328	1	0.823010247180645	0.866859071043279	0.949027993342604	1	0.640272371465832	0.999999852804622
HSPA5	3	3	1	0	1	0.695152651830096	4.24085584756882	4.24085584756882	0.728381376602325	0.585580728849909	0.256403692150257	0.409634531912643	0.691119444868687	0.935569564447604	0.866859071043279	0.949027993342604	1	0.64036754928382	0.999999852804622
ASCL5	0	0	0	0	0	0	0	0	0	0.118887621167338	0.728790694999759	0.283108027695798	1	0.823010247180645	0.866859071043279	0.949027993342604	1	0.64036961556901	0.999999852804622
HOXA11	1	2	0	0	1	0.696608706863626	0	0	2.28777298530317	0.653030454276223	0.674463977657924	0.835013225865196	0.339069851769219	0.946270094256299	0.866859071043279	0.949027993342604	1	0.640394579604189	0.999999852804622
PDCD2	0	0	0	0	0	0	0	0	0	0.124722220379943	0.642233757211553	0.283141107182627	1	0.823728205146992	0.866859071043279	0.949027993342604	1	0.640411357525187	0.999999852804622
ACY3	0	2	0	1	0	0.920136790553678	8.82440587315038	8.82440587315038	0	0.921554025961088	0.119683087485081	0.283147420270988	1	0.988470311915143	0.866859071043279	0.949027993342604	1	0.640419323372161	0.999999852804622
FPR1	1	4	0	0	1	1.13570586976894	0	0	2.56589840322662	0.846966850305476	0.710939482274386	0.912923033957379	0.310167013726086	0.978519222597924	0.866859071043279	0.950542229501739	1	0.640433443731891	0.999999852804622
RNASE2	0	3	1	0	0	2.3262483892912	5.68680371522183	5.68680371522183	0	0.276642341317531	0.193500243602716	0.283162330489836	1	0.843900542190922	0.866859071043279	0.949027993342604	1	0.640438136508805	0.999999852804622
NEK3	0	1	0	0	1	0.4326698178426	0	0	1.23193147761762	0.410691762996506	0.414711614808707	0.543140252988003	0.521363664468449	0.880220915986125	0.866859071043279	0.949027993342604	1	0.64045234610563	0.999999852804622
AK2	1	0	0	0	0	0	0	0	0	0.126990962310988	0.624481344134081	0.28319263788946	1	0.823728205146992	0.866859071043279	0.949027993342604	1	0.640476374791974	0.999999852804622
NPRL3	2	2	0	0	1	0.512170566572169	0	0	1.29756002521827	0.382850868371005	0.488683295418192	0.561038225281372	0.504770729949959	0.868938682970882	0.866859071043279	0.949027993342604	1	0.640480205854758	0.999999852804622
