Hugo_Symbol	dN	dS	dN/dS
DCLRE1C	6	3	1.9999993333335555
SOCS5	6	3	1.9999993333335555
CYP1A1	6	3	1.9999993333335555
RGPD8	6	3	1.9999993333335555
SOAT2	6	3	1.9999993333335555
HINFP	6	3	1.9999993333335555
LEF1	6	3	1.9999993333335555
LDLRAD3	6	3	1.9999993333335555
VSIG1	6	3	1.9999993333335555
RORC	6	3	1.9999993333335555
CCSER2	6	3	1.9999993333335555
LCA5L	6	3	1.9999993333335555
RNF19A	6	3	1.9999993333335555
ZNF460	6	3	1.9999993333335555
CA9	6	3	1.9999993333335555
MAPK9	6	3	1.9999993333335555
REEP4	6	3	1.9999993333335555
HPS3	6	3	1.9999993333335555
GPR25	6	3	1.9999993333335555
STARD3	6	3	1.9999993333335555
CHST9	6	3	1.9999993333335555
TAT	6	3	1.9999993333335555
RHBDL3	6	3	1.9999993333335555
TBC1D22B	6	3	1.9999993333335555
CRYBB3	6	3	1.9999993333335555
ATIC	6	3	1.9999993333335555
NDUFA8	6	3	1.9999993333335555
RHD	6	3	1.9999993333335555
IGSF21	6	3	1.9999993333335555
TPK1	6	3	1.9999993333335555
SLC7A11	6	3	1.9999993333335555
MMP19	6	3	1.9999993333335555
NFE2	6	3	1.9999993333335555
PSAPL1	6	3	1.9999993333335555
TBC1D25	6	3	1.9999993333335555
STAT6	6	3	1.9999993333335555
RIBC1	6	3	1.9999993333335555
GPR15	6	3	1.9999993333335555
RHBDF2	6	3	1.9999993333335555
TATDN1	6	3	1.9999993333335555
CLP1	6	3	1.9999993333335555
WDPCP	6	3	1.9999993333335555
TMCO6	6	3	1.9999993333335555
DPYSL2	6	3	1.9999993333335555
ZNF839	6	3	1.9999993333335555
ATAD3A	6	3	1.9999993333335555
XPNPEP1	6	3	1.9999993333335555
GATA6	6	3	1.9999993333335555
IL11RA	6	3	1.9999993333335555
SEPT12	6	3	1.9999993333335555
GP6	6	3	1.9999993333335555
IRF2BPL	6	3	1.9999993333335555
IQCJ-SCHIP1	6	3	1.9999993333335555
ST3GAL1	6	3	1.9999993333335555
IL12RB1	6	3	1.9999993333335555
GPI	6	3	1.9999993333335555
NEK5	6	3	1.9999993333335555
C10orf76	6	3	1.9999993333335555
DLG4	6	3	1.9999993333335555
ATG4D	6	3	1.9999993333335555
FNTA	4	2	1.9999990000005
CALR	4	2	1.9999990000005
SOCS7	4	2	1.9999990000005
UHMK1	4	2	1.9999990000005
ZNF260	4	2	1.9999990000005
CAMK1	4	2	1.9999990000005
H1FNT	4	2	1.9999990000005
C12orf49	4	2	1.9999990000005
GPT2	4	2	1.9999990000005
H2AFV	4	2	1.9999990000005
LURAP1	4	2	1.9999990000005
AIDA	4	2	1.9999990000005
FBXL6	4	2	1.9999990000005
LRRC10	4	2	1.9999990000005
LRRC2	4	2	1.9999990000005
OR6T1	4	2	1.9999990000005
LRRC25	4	2	1.9999990000005
FBXO22	4	2	1.9999990000005
CASP7	4	2	1.9999990000005
AJUBA	4	2	1.9999990000005
AK3	4	2	1.9999990000005
CASP14	4	2	1.9999990000005
LRRC55	4	2	1.9999990000005
SLC35D3	4	2	1.9999990000005
MMP28	4	2	1.9999990000005
HARBI1	4	2	1.9999990000005
ENG	4	2	1.9999990000005
ENDOD1	4	2	1.9999990000005
FBXO42	4	2	1.9999990000005
OR51V1	4	2	1.9999990000005
TACR1	4	2	1.9999990000005
TSTD2	4	2	1.9999990000005
OGFOD2	4	2	1.9999990000005
MAS1	4	2	1.9999990000005
GUCA1C	4	2	1.9999990000005
FKBP4	4	2	1.9999990000005
RBPMS	4	2	1.9999990000005
GPR63	4	2	1.9999990000005
MEF2C	4	2	1.9999990000005
DCAF16	4	2	1.9999990000005
C6orf10	4	2	1.9999990000005
OR2A12	4	2	1.9999990000005
C20orf27	4	2	1.9999990000005
OR1S1	4	2	1.9999990000005
DHH	4	2	1.9999990000005
DHDH	4	2	1.9999990000005
DHCR24	4	2	1.9999990000005
GPBP1L1	4	2	1.9999990000005
MEIS3	4	2	1.9999990000005
C5orf20	4	2	1.9999990000005
MFSD2A	4	2	1.9999990000005
YEATS4	4	2	1.9999990000005
OR1G1	4	2	1.9999990000005
GRAP2	4	2	1.9999990000005
C2orf54	4	2	1.9999990000005
GPRC5D	4	2	1.9999990000005
EIF2B1	4	2	1.9999990000005
WBSCR28	4	2	1.9999990000005
C6orf222	4	2	1.9999990000005
DHRS7B	4	2	1.9999990000005
UFD1L	4	2	1.9999990000005
WDR31	4	2	1.9999990000005
TM7SF2	4	2	1.9999990000005
SNX16	4	2	1.9999990000005
CA13	4	2	1.9999990000005
TARSL2	4	2	1.9999990000005
TEX37	4	2	1.9999990000005
DDX28	4	2	1.9999990000005
TEX264	4	2	1.9999990000005
SLC30A6	4	2	1.9999990000005
ZNF17	4	2	1.9999990000005
OPN3	4	2	1.9999990000005
RFWD3	4	2	1.9999990000005
DECR2	4	2	1.9999990000005
SLC30A2	4	2	1.9999990000005
UGT1A3	4	2	1.9999990000005
C1orf127	4	2	1.9999990000005
YIPF4	4	2	1.9999990000005
RBMX	4	2	1.9999990000005
TM4SF4	4	2	1.9999990000005
FGFBP2	4	2	1.9999990000005
VTI1B	4	2	1.9999990000005
EIF3J	4	2	1.9999990000005
ENPP5	4	2	1.9999990000005
EMX1	4	2	1.9999990000005
TRIM47	4	2	1.9999990000005
PDAP1	4	2	1.9999990000005
CHN2	4	2	1.9999990000005
PDIA4	4	2	1.9999990000005
TMX3	4	2	1.9999990000005
ERVFRD-1	4	2	1.9999990000005
SIRPB2	4	2	1.9999990000005
CSNK1D	4	2	1.9999990000005
STX1B	4	2	1.9999990000005
PRRG3	4	2	1.9999990000005
STX4	4	2	1.9999990000005
FAM174A	4	2	1.9999990000005
CH17-132F21.1	4	2	1.9999990000005
ACPL2	4	2	1.9999990000005
ACPP	4	2	1.9999990000005
HSD17B1	4	2	1.9999990000005
ACADL	4	2	1.9999990000005
SERPINH1	4	2	1.9999990000005
SULT1C4	4	2	1.9999990000005
CENPL	4	2	1.9999990000005
PLA1A	4	2	1.9999990000005
CEACAM7	4	2	1.9999990000005
SUMO3	4	2	1.9999990000005
FAM19A5	4	2	1.9999990000005
HOXD9	4	2	1.9999990000005
KLHDC1	4	2	1.9999990000005
FAM206A	4	2	1.9999990000005
ACTR10	4	2	1.9999990000005
KLHL20	4	2	1.9999990000005
HOXA11	4	2	1.9999990000005
STUB1	4	2	1.9999990000005
PDZD3	4	2	1.9999990000005
ENTPD1	4	2	1.9999990000005
PTCD2	4	2	1.9999990000005
AADACL3	4	2	1.9999990000005
PIH1D2	4	2	1.9999990000005
IGSF6	4	2	1.9999990000005
VPS33B	4	2	1.9999990000005
TNNC1	4	2	1.9999990000005
COX11	4	2	1.9999990000005
ST6GALNAC1	4	2	1.9999990000005
IGKV1-6	4	2	1.9999990000005
STK17A	4	2	1.9999990000005
IP6K2	4	2	1.9999990000005
SKAP1	4	2	1.9999990000005
FADS3	4	2	1.9999990000005
TNK1	4	2	1.9999990000005
IRX3	4	2	1.9999990000005
CRYBA4	4	2	1.9999990000005
IGFBP7	4	2	1.9999990000005
SSTR2	4	2	1.9999990000005
SLAMF6	4	2	1.9999990000005
FAM117B	4	2	1.9999990000005
SDCCAG3	4	2	1.9999990000005
IFNA6	4	2	1.9999990000005
CLCF1	4	2	1.9999990000005
CRTC3	4	2	1.9999990000005
RASL10B	4	2	1.9999990000005
ZSWIM1	4	2	1.9999990000005
SRR	4	2	1.9999990000005
CHST10	4	2	1.9999990000005
ZSCAN30	4	2	1.9999990000005
CDK5	4	2	1.9999990000005
KLK10	4	2	1.9999990000005
RNF125	4	2	1.9999990000005
ZNF277	4	2	1.9999990000005
CCDC92	4	2	1.9999990000005
C10orf128	4	2	1.9999990000005
OVOL2	4	2	1.9999990000005
TMEM60	4	2	1.9999990000005
VSTM2A	4	2	1.9999990000005
OTX1	4	2	1.9999990000005
PLD6	4	2	1.9999990000005
TMEM56	4	2	1.9999990000005
CYP3A7	4	2	1.9999990000005
CCDC67	4	2	1.9999990000005
SPACA7	4	2	1.9999990000005
SPACA3	4	2	1.9999990000005
OSR1	4	2	1.9999990000005
CCDC172	4	2	1.9999990000005
FAM221A	4	2	1.9999990000005
LMNB1	4	2	1.9999990000005
ORM2	4	2	1.9999990000005
ORC5	4	2	1.9999990000005
LMO3	4	2	1.9999990000005
SP2	4	2	1.9999990000005
PRIM2	4	2	1.9999990000005
SLC25A39	4	2	1.9999990000005
SLC25A4	4	2	1.9999990000005
OR9Q1	4	2	1.9999990000005
TMEM47	4	2	1.9999990000005
CCDC107	4	2	1.9999990000005
SOX8	4	2	1.9999990000005
ZNF736	4	2	1.9999990000005
TGIF1	4	2	1.9999990000005
P2RX1	4	2	1.9999990000005
VSTM1	4	2	1.9999990000005
RSPO1	4	2	1.9999990000005
KPNA3	4	2	1.9999990000005
FAM221B	4	2	1.9999990000005
THAP6	4	2	1.9999990000005
SPOP	4	2	1.9999990000005
PROSC	4	2	1.9999990000005
RNF146	4	2	1.9999990000005
KRTAP10-5	4	2	1.9999990000005
KRTAP11-1	4	2	1.9999990000005
FAM46A	4	2	1.9999990000005
CXXC11	4	2	1.9999990000005
PARM1	4	2	1.9999990000005
CXorf23	4	2	1.9999990000005
CXorf36	4	2	1.9999990000005
ADAMTS6	4	2	1.9999990000005
CD34	4	2	1.9999990000005
RGS1	4	2	1.9999990000005
TINAGL1	4	2	1.9999990000005
HIST1H4F	4	2	1.9999990000005
ADAMTSL5	4	2	1.9999990000005
PANK3	4	2	1.9999990000005
CCS	4	2	1.9999990000005
SPATS2	4	2	1.9999990000005
HIRIP3	4	2	1.9999990000005
TRIB1	4	2	1.9999990000005
CCNE2	4	2	1.9999990000005
CCND2	4	2	1.9999990000005
RSPO4	4	2	1.9999990000005
MNX1	4	2	1.9999990000005
COPS7A	4	2	1.9999990000005
REG1A	4	2	1.9999990000005
NANS	4	2	1.9999990000005
SMCP	4	2	1.9999990000005
B3GAT3	4	2	1.9999990000005
PPAPDC1B	4	2	1.9999990000005
MUC21	4	2	1.9999990000005
TTC39C	4	2	1.9999990000005
SERPINA3	4	2	1.9999990000005
NOP58	4	2	1.9999990000005
NAGPA	4	2	1.9999990000005
GDF9	4	2	1.9999990000005
GML	4	2	1.9999990000005
RPL3L	4	2	1.9999990000005
ARG2	4	2	1.9999990000005
NTN3	4	2	1.9999990000005
NOTCH2NL	4	2	1.9999990000005
DNAH14	4	2	1.9999990000005
SMEK2	4	2	1.9999990000005
BRE	4	2	1.9999990000005
NECAB2	4	2	1.9999990000005
GDAP2	4	2	1.9999990000005
EDEM1	4	2	1.9999990000005
SMTNL2	4	2	1.9999990000005
SEPHS2	4	2	1.9999990000005
TMEM11	4	2	1.9999990000005
ATP5S	4	2	1.9999990000005
DRG1	4	2	1.9999990000005
APOE	4	2	1.9999990000005
NME6	4	2	1.9999990000005
EDARADD	4	2	1.9999990000005
NCBP2	4	2	1.9999990000005
WNT10B	4	2	1.9999990000005
GNB2L1	4	2	1.9999990000005
MRO	4	2	1.9999990000005
SCFD1	4	2	1.9999990000005
GDAP1	4	2	1.9999990000005
BNIPL	4	2	1.9999990000005
SLC38A7	4	2	1.9999990000005
GEMIN7	4	2	1.9999990000005
NAA20	4	2	1.9999990000005
RAB40A	4	2	1.9999990000005
TTLL6	4	2	1.9999990000005
MTIF3	4	2	1.9999990000005
TMEM138	4	2	1.9999990000005
ARL10	4	2	1.9999990000005
NRN1L	4	2	1.9999990000005
GIN1	4	2	1.9999990000005
BCKDHB	4	2	1.9999990000005
ARIH1	4	2	1.9999990000005
BHLHE40	4	2	1.9999990000005
NR2C1	4	2	1.9999990000005
GIPC1	4	2	1.9999990000005
TBX20	4	2	1.9999990000005
MX1	4	2	1.9999990000005
FRMD5	4	2	1.9999990000005
ARL4C	4	2	1.9999990000005
GHDC	4	2	1.9999990000005
RAB36	4	2	1.9999990000005
BMX	4	2	1.9999990000005
FOXR1	4	2	1.9999990000005
RAB6C	4	2	1.9999990000005
NOXRED1	4	2	1.9999990000005
NT5DC3	4	2	1.9999990000005
TYMP	4	2	1.9999990000005
FOXR2	4	2	1.9999990000005
BAMBI	4	2	1.9999990000005
DNAJB14	4	2	1.9999990000005
GGCX	4	2	1.9999990000005
MTCH1	4	2	1.9999990000005
DNAJB12	4	2	1.9999990000005
GGT5	4	2	1.9999990000005
ECHDC1	4	2	1.9999990000005
SMAP1	4	2	1.9999990000005
NUP43	4	2	1.9999990000005
RENBP	4	2	1.9999990000005
TMED8	4	2	1.9999990000005
VNN2	4	2	1.9999990000005
MORN4	4	2	1.9999990000005
NIPAL4	4	2	1.9999990000005
MPP1	4	2	1.9999990000005
FOXD2	4	2	1.9999990000005
TBC1D2B	4	2	1.9999990000005
NUTM2F	4	2	1.9999990000005
GOLGA6B	4	2	1.9999990000005
MORC2	4	2	1.9999990000005
COX20	2	1	1.9999980000020001
FAM86A	2	1	1.9999980000020001
IGLV1-44	2	1	1.9999980000020001
HIST1H4C	2	1	1.9999980000020001
CD200R1L	2	1	1.9999980000020001
CCNY	2	1	1.9999980000020001
TRDV2	2	1	1.9999980000020001
HIST1H2BN	2	1	1.9999980000020001
HIST1H2BH	2	1	1.9999980000020001
CCR10	2	1	1.9999980000020001
RNF208	2	1	1.9999980000020001
UPK3A	2	1	1.9999980000020001
PAFAH1B3	2	1	1.9999980000020001
ING5	2	1	1.9999980000020001
CD151	2	1	1.9999980000020001
RBM17	2	1	1.9999980000020001
LCN8	2	1	1.9999980000020001
EPOR	2	1	1.9999980000020001
RHOXF2B	2	1	1.9999980000020001
CCRN4L	2	1	1.9999980000020001
CD28	2	1	1.9999980000020001
SYNE4	2	1	1.9999980000020001
SIRT4	2	1	1.9999980000020001
RPL6	2	1	1.9999980000020001
SCP2D1	2	1	1.9999980000020001
TMEM65	2	1	1.9999980000020001
PIM1	2	1	1.9999980000020001
LCE3D	2	1	1.9999980000020001
NPDC1	2	1	1.9999980000020001
CYB5D1	2	1	1.9999980000020001
TRBV6-1	2	1	1.9999980000020001
FTHL17	2	1	1.9999980000020001
TRBV9	2	1	1.9999980000020001
KRTAP10-11	2	1	1.9999980000020001
TRAV8-4	2	1	1.9999980000020001
HLA-DQB2	2	1	1.9999980000020001
TXNDC9	2	1	1.9999980000020001
PSMB9	2	1	1.9999980000020001
DOHH	2	1	1.9999980000020001
KRTAP13-1	2	1	1.9999980000020001
SYCN	2	1	1.9999980000020001
KRTAP15-1	2	1	1.9999980000020001
NIPSNAP1	2	1	1.9999980000020001
KRTAP19-3	2	1	1.9999980000020001
WDR89	2	1	1.9999980000020001
ZNF713	2	1	1.9999980000020001
TRBV20-1	2	1	1.9999980000020001
KRTAP21-1	2	1	1.9999980000020001
KRTAP23-1	2	1	1.9999980000020001
RHOB	2	1	1.9999980000020001
PITHD1	2	1	1.9999980000020001
COA7	2	1	1.9999980000020001
KRTAP4-5	2	1	1.9999980000020001
KRTAP4-6	2	1	1.9999980000020001
KRTAP4-8	2	1	1.9999980000020001
KRTAP6-3	2	1	1.9999980000020001
KRTAP8-1	2	1	1.9999980000020001
KRTAP9-2	2	1	1.9999980000020001
HIST3H3	2	1	1.9999980000020001
TRBV5-5	2	1	1.9999980000020001
KRTDAP	2	1	1.9999980000020001
TCEA3	2	1	1.9999980000020001
SCO2	2	1	1.9999980000020001
TDG	2	1	1.9999980000020001
LELP1	2	1	1.9999980000020001
ORMDL1	2	1	1.9999980000020001
COMMD4	2	1	1.9999980000020001
CCDC54	2	1	1.9999980000020001
IL18BP	2	1	1.9999980000020001
FATE1	2	1	1.9999980000020001
LIPK	2	1	1.9999980000020001
LIPN	2	1	1.9999980000020001
ZNF28	2	1	1.9999980000020001
COMMD9	2	1	1.9999980000020001
IL17D	2	1	1.9999980000020001
CCDC17	2	1	1.9999980000020001
TNP2	2	1	1.9999980000020001
GINS3	2	1	1.9999980000020001
LMO1	2	1	1.9999980000020001
TMEM5	2	1	1.9999980000020001
ZNF674	2	1	1.9999980000020001
PLEK	2	1	1.9999980000020001
EBLN2	2	1	1.9999980000020001
AGPAT9	2	1	1.9999980000020001
CCDC130	2	1	1.9999980000020001
PIN1	2	1	1.9999980000020001
CCDC124	2	1	1.9999980000020001
MXD3	2	1	1.9999980000020001
LPXN	2	1	1.9999980000020001
HCST	2	1	1.9999980000020001
LRG1	2	1	1.9999980000020001
MVD	2	1	1.9999980000020001
DBNDD1	2	1	1.9999980000020001
PILRA	2	1	1.9999980000020001
DNAJC28	2	1	1.9999980000020001
LRR1	2	1	1.9999980000020001
F12	2	1	1.9999980000020001
CCDC64B	2	1	1.9999980000020001
FAM9C	2	1	1.9999980000020001
ARL8A	2	1	1.9999980000020001
IGLV5-48	2	1	1.9999980000020001
TRAV5	2	1	1.9999980000020001
CCNG2	2	1	1.9999980000020001
LEO1	2	1	1.9999980000020001
MOB2	2	1	1.9999980000020001
SETD9	2	1	1.9999980000020001
IL32	2	1	1.9999980000020001
ADM	2	1	1.9999980000020001
CCNA2	2	1	1.9999980000020001
NPIPA5	2	1	1.9999980000020001
ARMC10	2	1	1.9999980000020001
VSNL1	2	1	1.9999980000020001
STAR	2	1	1.9999980000020001
ZNF581	2	1	1.9999980000020001
STARD10	2	1	1.9999980000020001
CCDC69	2	1	1.9999980000020001
P2RX7	2	1	1.9999980000020001
CCL23	2	1	1.9999980000020001
CCL2	2	1	1.9999980000020001
BBC3	2	1	1.9999980000020001
THY1	2	1	1.9999980000020001
LHX6	2	1	1.9999980000020001
OXGR1	2	1	1.9999980000020001
ARL6IP4	2	1	1.9999980000020001
RSG1	2	1	1.9999980000020001
DUSP18	2	1	1.9999980000020001
MYL3	2	1	1.9999980000020001
IL1F10	2	1	1.9999980000020001
ZNF304	2	1	1.9999980000020001
NGB	2	1	1.9999980000020001
TRAV8-1	2	1	1.9999980000020001
S100A14	2	1	1.9999980000020001
KRT80	2	1	1.9999980000020001
ACOT2	2	1	1.9999980000020001
POC1A	2	1	1.9999980000020001
STX7	2	1	1.9999980000020001
DYNLRB2	2	1	1.9999980000020001
FAM105A	2	1	1.9999980000020001
THEM5	2	1	1.9999980000020001
IGFL4	2	1	1.9999980000020001
GATA5	2	1	1.9999980000020001
RMDN1	2	1	1.9999980000020001
S100A5	2	1	1.9999980000020001
KCTD6	2	1	1.9999980000020001
KCTD4	2	1	1.9999980000020001
RHEBL1	2	1	1.9999980000020001
CHMP3	2	1	1.9999980000020001
STX18	2	1	1.9999980000020001
TPT1	2	1	1.9999980000020001
CHAC2	2	1	1.9999980000020001
RPL31	2	1	1.9999980000020001
FAM177B	2	1	1.9999980000020001
PGP	2	1	1.9999980000020001
CRABP1	2	1	1.9999980000020001
TOMM40L	2	1	1.9999980000020001
FAM178B	2	1	1.9999980000020001
CST4	2	1	1.9999980000020001
CST9L	2	1	1.9999980000020001
PDCD5	2	1	1.9999980000020001
ISL2	2	1	1.9999980000020001
ST13	2	1	1.9999980000020001
NMU	2	1	1.9999980000020001
TMEM116	2	1	1.9999980000020001
FAM180A	2	1	1.9999980000020001
HSD17B2	2	1	1.9999980000020001
CHP1	2	1	1.9999980000020001
SHMT1	2	1	1.9999980000020001
TCF23	2	1	1.9999980000020001
SLBP	2	1	1.9999980000020001
IGBP1	2	1	1.9999980000020001
PTGDR2	2	1	1.9999980000020001
ASPA	2	1	1.9999980000020001
RBBP8NL	2	1	1.9999980000020001
JUND	2	1	1.9999980000020001
SRSF3	2	1	1.9999980000020001
CLDN1	2	1	1.9999980000020001
ABHD14A	2	1	1.9999980000020001
CLDN22	2	1	1.9999980000020001
GALNTL5	2	1	1.9999980000020001
CRISP3	2	1	1.9999980000020001
RABL5	2	1	1.9999980000020001
JAGN1	2	1	1.9999980000020001
SLC10A5	2	1	1.9999980000020001
FAM127A	2	1	1.9999980000020001
CKS1B	2	1	1.9999980000020001
KANSL2	2	1	1.9999980000020001
ZNF410	2	1	1.9999980000020001
KATNAL1	2	1	1.9999980000020001
NDUFS8	2	1	1.9999980000020001
SESN1	2	1	1.9999980000020001
RAC2	2	1	1.9999980000020001
RIMS3	2	1	1.9999980000020001
RLN2	2	1	1.9999980000020001
NDUFB11	2	1	1.9999980000020001
TNFRSF10D	2	1	1.9999980000020001
TNFRSF10A	2	1	1.9999980000020001
ASGR2	2	1	1.9999980000020001
KCNIP2	2	1	1.9999980000020001
NDUFA13	2	1	1.9999980000020001
TNFAIP8L1	2	1	1.9999980000020001
GCNT1	2	1	1.9999980000020001
SPZ1	2	1	1.9999980000020001
NEDD8	2	1	1.9999980000020001
TXK	2	1	1.9999980000020001
FAM220A	2	1	1.9999980000020001
NKG7	2	1	1.9999980000020001
SPRR2A	2	1	1.9999980000020001
TRAV1-1	2	1	1.9999980000020001
SPRR2F	2	1	1.9999980000020001
FAM216A	2	1	1.9999980000020001
IGHV3-15	2	1	1.9999980000020001
ZCCHC24	2	1	1.9999980000020001
NAGS	2	1	1.9999980000020001
IGHV1-8	2	1	1.9999980000020001
TRAPPC3	2	1	1.9999980000020001
CDKN1B	2	1	1.9999980000020001
B3GNTL1	2	1	1.9999980000020001
ASPHD2	2	1	1.9999980000020001
NACC2	2	1	1.9999980000020001
TMEM128	2	1	1.9999980000020001
TMEM99	2	1	1.9999980000020001
IGHV3-72	2	1	1.9999980000020001
SPR	2	1	1.9999980000020001
HNRNPA3	2	1	1.9999980000020001
IGHV4-28	2	1	1.9999980000020001
NKD2	2	1	1.9999980000020001
CNPY3	2	1	1.9999980000020001
STK19	2	1	1.9999980000020001
CDCP2	2	1	1.9999980000020001
ZNF879	2	1	1.9999980000020001
HMGCS1	2	1	1.9999980000020001
ERCC5	2	1	1.9999980000020001
THAP11	2	1	1.9999980000020001
CDC37L1	2	1	1.9999980000020001
HMG20A	2	1	1.9999980000020001
CTRC	2	1	1.9999980000020001
CDKN2AIP	2	1	1.9999980000020001
IGHE	2	1	1.9999980000020001
DPH7	2	1	1.9999980000020001
IGHV1-45	2	1	1.9999980000020001
ZNF627	2	1	1.9999980000020001
FAIM2	2	1	1.9999980000020001
VASP	2	1	1.9999980000020001
CPSF7	2	1	1.9999980000020001
PSMB1	2	1	1.9999980000020001
HRASLS5	2	1	1.9999980000020001
SPRYD4	2	1	1.9999980000020001
PHB	2	1	1.9999980000020001
RNASE4	2	1	1.9999980000020001
CTC-454I21.3	2	1	1.9999980000020001
FXYD7	2	1	1.9999980000020001
RTP3	2	1	1.9999980000020001
CTC-360G5.8	2	1	1.9999980000020001
CECR5	2	1	1.9999980000020001
NANP	2	1	1.9999980000020001
RAD51L3-RFFL	2	1	1.9999980000020001
NANOS3	2	1	1.9999980000020001
CDX1	2	1	1.9999980000020001
CDSN	2	1	1.9999980000020001
S100A9	2	1	1.9999980000020001
TIMM17B	2	1	1.9999980000020001
HP	2	1	1.9999980000020001
PLA2G2A	2	1	1.9999980000020001
PSMB10	2	1	1.9999980000020001
KLF11	2	1	1.9999980000020001
HOXD11	2	1	1.9999980000020001
PHF13	2	1	1.9999980000020001
CDPF1	2	1	1.9999980000020001
CDO1	2	1	1.9999980000020001
PSMB2	2	1	1.9999980000020001
NXNL2	2	1	1.9999980000020001
ATAD1	2	1	1.9999980000020001
AIG1	2	1	1.9999980000020001
TBCC	2	1	1.9999980000020001
TRMT112	2	1	1.9999980000020001
C9orf170	2	1	1.9999980000020001
C9orf152	2	1	1.9999980000020001
MBLAC2	2	1	1.9999980000020001
C9orf135	2	1	1.9999980000020001
OR3A3	2	1	1.9999980000020001
FGF19	2	1	1.9999980000020001
TBCE	2	1	1.9999980000020001
EIF4E3	2	1	1.9999980000020001
TRMT44	2	1	1.9999980000020001
OR2T27	2	1	1.9999980000020001
PLEKHO2	2	1	1.9999980000020001
C7orf66	2	1	1.9999980000020001
DEFB134	2	1	1.9999980000020001
DGAT2	2	1	1.9999980000020001
YIF1B	2	1	1.9999980000020001
MRPS27	2	1	1.9999980000020001
C6orf48	2	1	1.9999980000020001
NUDCD2	2	1	1.9999980000020001
RAMP2	2	1	1.9999980000020001
C5orf49	2	1	1.9999980000020001
MRPL14	2	1	1.9999980000020001
MESDC1	2	1	1.9999980000020001
FIBIN	2	1	1.9999980000020001
NUDT22	2	1	1.9999980000020001
ANKRD22	2	1	1.9999980000020001
METAP2	2	1	1.9999980000020001
RP11-192H23.4	2	1	1.9999980000020001
C9orf9	2	1	1.9999980000020001
GSTA2	2	1	1.9999980000020001
WIPI1	2	1	1.9999980000020001
GSTA5	2	1	1.9999980000020001
MTAP	2	1	1.9999980000020001
MAD2L1	2	1	1.9999980000020001
NSUN3	2	1	1.9999980000020001
PRAMEF19	2	1	1.9999980000020001
SOCS2	2	1	1.9999980000020001
RAB25	2	1	1.9999980000020001
CACYBP	2	1	1.9999980000020001
MSTO1	2	1	1.9999980000020001
FDX1	2	1	1.9999980000020001
SNX7	2	1	1.9999980000020001
MAMSTR	2	1	1.9999980000020001
GUCA1B	2	1	1.9999980000020001
ALG14	2	1	1.9999980000020001
RP1-241P17.4	2	1	1.9999980000020001
TMEM231	2	1	1.9999980000020001
MAPK13	2	1	1.9999980000020001
YKT6	2	1	1.9999980000020001
FEZ2	2	1	1.9999980000020001
SCARB2	2	1	1.9999980000020001
BNIP2	2	1	1.9999980000020001
MARC2	2	1	1.9999980000020001
SNX15	2	1	1.9999980000020001
MARCH9	2	1	1.9999980000020001
MARCKS	2	1	1.9999980000020001
ZDHHC12	2	1	1.9999980000020001
CA11	2	1	1.9999980000020001
OR4D6	2	1	1.9999980000020001
TMEM187	2	1	1.9999980000020001
RPP25L	2	1	1.9999980000020001
AL035406.1	2	1	1.9999980000020001
MKRN2	2	1	1.9999980000020001
TSPAN19	2	1	1.9999980000020001
C19orf18	2	1	1.9999980000020001
MPI	2	1	1.9999980000020001
GPR107	2	1	1.9999980000020001
TAZ	2	1	1.9999980000020001
C17orf49	2	1	1.9999980000020001
ZIK1	2	1	1.9999980000020001
TMEM173	2	1	1.9999980000020001
C15orf37	2	1	1.9999980000020001
NUS1	2	1	1.9999980000020001
OGFOD3	2	1	1.9999980000020001
DLEU7	2	1	1.9999980000020001
SCGB1D4	2	1	1.9999980000020001
C12orf60	2	1	1.9999980000020001
EIF1AX	2	1	1.9999980000020001
NUTF2	2	1	1.9999980000020001
SNCA	2	1	1.9999980000020001
ZDHHC2	2	1	1.9999980000020001
UBE2T	2	1	1.9999980000020001
EEF1E1	2	1	1.9999980000020001
GOT2	2	1	1.9999980000020001
MMAB	2	1	1.9999980000020001
MORF4L2	2	1	1.9999980000020001
MMP7	2	1	1.9999980000020001
C11orf68	2	1	1.9999980000020001
SLC35E1	2	1	1.9999980000020001
SLC35E3	2	1	1.9999980000020001
NXPE2	2	1	1.9999980000020001
TSPAN16	2	1	1.9999980000020001
BTG4	2	1	1.9999980000020001
FLYWCH2	2	1	1.9999980000020001
OPN5	2	1	1.9999980000020001
C2orf49	2	1	1.9999980000020001
RFESD	2	1	1.9999980000020001
APOL4	2	1	1.9999980000020001
OR13C3	2	1	1.9999980000020001
PPP1R2	2	1	1.9999980000020001
MRAP2	2	1	1.9999980000020001
DHRS11	2	1	1.9999980000020001
SLC2A4RG	2	1	1.9999980000020001
TMEM150A	2	1	1.9999980000020001
C20orf141	2	1	1.9999980000020001
ANP32D	2	1	1.9999980000020001
C1orf74	2	1	1.9999980000020001
C1orf61	2	1	1.9999980000020001
ZNHIT6	2	1	1.9999980000020001
C1orf216	2	1	1.9999980000020001
C1orf213	2	1	1.9999980000020001
TMEM150B	2	1	1.9999980000020001
C1orf21	2	1	1.9999980000020001
TAS2R19	2	1	1.9999980000020001
C1orf192	2	1	1.9999980000020001
GPR18	2	1	1.9999980000020001
TMEM176A	2	1	1.9999980000020001
TAS2R30	2	1	1.9999980000020001
